"","product_category","star_rating","word.stem","frequency"
"230","Digital_Ebook_Purchase",1,"blend",253
"231","Digital_Ebook_Purchase",1,"bless",525
"232","Digital_Ebook_Purchase",1,"blind",775
"233","Digital_Ebook_Purchase",1,"bliss",9
"234","Digital_Ebook_Purchase",1,"block",131
"235","Digital_Ebook_Purchase",1,"blog",2045
"236","Digital_Ebook_Purchase",1,"blood",1889
"237","Digital_Ebook_Purchase",1,"blow",750
"238","Digital_Ebook_Purchase",1,"blown",77
"239","Digital_Ebook_Purchase",1,"blue",999
"240","Digital_Ebook_Purchase",1,"blurb",224
"241","Digital_Ebook_Purchase",1,"board",819
"242","Digital_Ebook_Purchase",1,"boat",115
"243","Digital_Ebook_Purchase",1,"bob",73
"244","Digital_Ebook_Purchase",1,"bodi",2849
"245","Digital_Ebook_Purchase",1,"bomb",252
"246","Digital_Ebook_Purchase",1,"bond",607
"247","Digital_Ebook_Purchase",1,"bone",697
"248","Digital_Ebook_Purchase",1,"bonus",307
"249","Digital_Ebook_Purchase",1,"book",396680
"250","Digital_Ebook_Purchase",1,"bookstor",47
"251","Digital_Ebook_Purchase",1,"border",64
"252","Digital_Ebook_Purchase",1,"bore",21138
"253","Digital_Ebook_Purchase",1,"born",1074
"254","Digital_Ebook_Purchase",1,"borrow",1520
"255","Digital_Ebook_Purchase",1,"bosch",6
"256","Digital_Ebook_Purchase",1,"boss",670
"257","Digital_Ebook_Purchase",1,"bother",7830
"258","Digital_Ebook_Purchase",1,"bottom",1322
"259","Digital_Ebook_Purchase",1,"bought",13545
"260","Digital_Ebook_Purchase",1,"bound",429
"261","Digital_Ebook_Purchase",1,"box",1266
"262","Digital_Ebook_Purchase",1,"boy",4615
"263","Digital_Ebook_Purchase",1,"boyfriend",1397
"264","Digital_Ebook_Purchase",1,"br",260879
"265","Digital_Ebook_Purchase",1,"brad",30
"266","Digital_Ebook_Purchase",1,"braden",1
"267","Digital_Ebook_Purchase",1,"brain",2030
"268","Digital_Ebook_Purchase",1,"brand",639
"269","Digital_Ebook_Purchase",1,"brandi",2
"270","Digital_Ebook_Purchase",1,"brave",283
"271","Digital_Ebook_Purchase",1,"bravo",20
"272","Digital_Ebook_Purchase",1,"bread",84
"273","Digital_Ebook_Purchase",1,"break",3468
"274","Digital_Ebook_Purchase",1,"breath",851
"275","Digital_Ebook_Purchase",1,"breed",175
"276","Digital_Ebook_Purchase",1,"brian",142
"277","Digital_Ebook_Purchase",1,"bride",320
"278","Digital_Ebook_Purchase",1,"bridg",34
"279","Digital_Ebook_Purchase",1,"bright",457
"280","Digital_Ebook_Purchase",1,"brilliant",696
"281","Digital_Ebook_Purchase",1,"bring",3291
"282","Digital_Ebook_Purchase",1,"british",938
"283","Digital_Ebook_Purchase",1,"broke",539
"284","Digital_Ebook_Purchase",1,"broken",1193
"285","Digital_Ebook_Purchase",1,"brook",176
"286","Digital_Ebook_Purchase",1,"brother",3027
"287","Digital_Ebook_Purchase",1,"brought",1339
"288","Digital_Ebook_Purchase",1,"brown",1400
"289","Digital_Ebook_Purchase",1,"brutal",642
"290","Digital_Ebook_Purchase",1,"brynn",2
"291","Digital_Ebook_Purchase",1,"buch",14
"292","Digital_Ebook_Purchase",1,"buck",2431
"293","Digital_Ebook_Purchase",1,"build",3286
"294","Digital_Ebook_Purchase",1,"built",813
"295","Digital_Ebook_Purchase",1,"bulli",564
"296","Digital_Ebook_Purchase",1,"bunch",2322
"297","Digital_Ebook_Purchase",1,"burn",1283
"298","Digital_Ebook_Purchase",1,"bush",152
"299","Digital_Ebook_Purchase",1,"busi",4009
"300","Digital_Ebook_Purchase",1,"butcher",5
"301","Digital_Ebook_Purchase",1,"button",151
"302","Digital_Ebook_Purchase",1,"buy",30156
"303","Digital_Ebook_Purchase",1,"cage",7
"304","Digital_Ebook_Purchase",1,"cake",806
"305","Digital_Ebook_Purchase",1,"caleb",112
"306","Digital_Ebook_Purchase",1,"california",43
"307","Digital_Ebook_Purchase",1,"call",13037
"308","Digital_Ebook_Purchase",1,"calli",37
"309","Digital_Ebook_Purchase",1,"cam",3
"310","Digital_Ebook_Purchase",1,"camp",640
"311","Digital_Ebook_Purchase",1,"can’t",3
"312","Digital_Ebook_Purchase",1,"cancer",584
"313","Digital_Ebook_Purchase",1,"candi",7
"314","Digital_Ebook_Purchase",1,"capabl",757
"315","Digital_Ebook_Purchase",1,"capit",184
"316","Digital_Ebook_Purchase",1,"captain",339
"317","Digital_Ebook_Purchase",1,"captiv",569
"318","Digital_Ebook_Purchase",1,"captur",938
"319","Digital_Ebook_Purchase",1,"car",2033
"320","Digital_Ebook_Purchase",1,"card",1159
"321","Digital_Ebook_Purchase",1,"care",12053
"322","Digital_Ebook_Purchase",1,"career",1050
"323","Digital_Ebook_Purchase",1,"carol",11
"324","Digital_Ebook_Purchase",1,"carolin",2
"325","Digital_Ebook_Purchase",1,"carri",1736
"326","Digital_Ebook_Purchase",1,"carter",42
"327","Digital_Ebook_Purchase",1,"casey",8
"328","Digital_Ebook_Purchase",1,"cash",98
"329","Digital_Ebook_Purchase",1,"cassi",53
"330","Digital_Ebook_Purchase",1,"cast",853
"331","Digital_Ebook_Purchase",1,"castl",71
"332","Digital_Ebook_Purchase",1,"casual",35
"333","Digital_Ebook_Purchase",1,"cat",1403
"334","Digital_Ebook_Purchase",1,"catch",1198
"335","Digital_Ebook_Purchase",1,"categori",952
"336","Digital_Ebook_Purchase",1,"catherin",10
"337","Digital_Ebook_Purchase",1,"cathi",12
"338","Digital_Ebook_Purchase",1,"cathol",1119
"339","Digital_Ebook_Purchase",1,"caught",1428
"340","Digital_Ebook_Purchase",1,"caus",1174
"341","Digital_Ebook_Purchase",1,"cave",130
"342","Digital_Ebook_Purchase",1,"celebr",521
"343","Digital_Ebook_Purchase",1,"cell",86
"344","Digital_Ebook_Purchase",1,"cent",4313
"345","Digital_Ebook_Purchase",1,"center",1400
"346","Digital_Ebook_Purchase",1,"central",619
"347","Digital_Ebook_Purchase",1,"centuri",1633
"348","Digital_Ebook_Purchase",1,"challeng",1119
"349","Digital_Ebook_Purchase",1,"chanc",3086
"350","Digital_Ebook_Purchase",1,"chang",6863
"351","Digital_Ebook_Purchase",1,"chao",5
"352","Digital_Ebook_Purchase",1,"chapter",22576
"353","Digital_Ebook_Purchase",1,"charact",67706
"354","Digital_Ebook_Purchase",1,"character",902
"355","Digital_Ebook_Purchase",1,"charg",3110
"356","Digital_Ebook_Purchase",1,"charl",454
"357","Digital_Ebook_Purchase",1,"charli",272
"358","Digital_Ebook_Purchase",1,"charlott",31
"359","Digital_Ebook_Purchase",1,"charm",697
"360","Digital_Ebook_Purchase",1,"chart",166
"361","Digital_Ebook_Purchase",1,"chase",1040
"362","Digital_Ebook_Purchase",1,"cheap",2258
"363","Digital_Ebook_Purchase",1,"cheat",2426
"364","Digital_Ebook_Purchase",1,"check",5901
"365","Digital_Ebook_Purchase",1,"cheer",274
"366","Digital_Ebook_Purchase",1,"cheesi",116
"367","Digital_Ebook_Purchase",1,"chemistri",821
"368","Digital_Ebook_Purchase",1,"chick",637
"369","Digital_Ebook_Purchase",1,"chicken",754
"370","Digital_Ebook_Purchase",1,"child",6533
"371","Digital_Ebook_Purchase",1,"childhood",706
"372","Digital_Ebook_Purchase",1,"children",6616
"373","Digital_Ebook_Purchase",1,"chill",108
"374","Digital_Ebook_Purchase",1,"china",390
"375","Digital_Ebook_Purchase",1,"chines",385
"376","Digital_Ebook_Purchase",1,"chloe",100
"377","Digital_Ebook_Purchase",1,"chocol",445
"378","Digital_Ebook_Purchase",1,"choic",3233
"379","Digital_Ebook_Purchase",1,"choos",2350
"380","Digital_Ebook_Purchase",1,"chose",1421
"381","Digital_Ebook_Purchase",1,"chosen",805
"382","Digital_Ebook_Purchase",1,"chris",348
"383","Digital_Ebook_Purchase",1,"chrissi",6
"384","Digital_Ebook_Purchase",1,"christ",1717
"385","Digital_Ebook_Purchase",1,"christi",11
"386","Digital_Ebook_Purchase",1,"christian",8115
"387","Digital_Ebook_Purchase",1,"christma",1038
"388","Digital_Ebook_Purchase",1,"chronicl",298
"389","Digital_Ebook_Purchase",1,"church",3316
"390","Digital_Ebook_Purchase",1,"circl",625
"391","Digital_Ebook_Purchase",1,"circumst",629
"392","Digital_Ebook_Purchase",1,"citi",1705
"393","Digital_Ebook_Purchase",1,"citizen",139
"394","Digital_Ebook_Purchase",1,"civil",912
"395","Digital_Ebook_Purchase",1,"claim",5122
"396","Digital_Ebook_Purchase",1,"clair",228
"397","Digital_Ebook_Purchase",1,"clan",27
"398","Digital_Ebook_Purchase",1,"clanci",25
"399","Digital_Ebook_Purchase",1,"clark",20
"400","Digital_Ebook_Purchase",1,"class",3327
"401","Digital_Ebook_Purchase",1,"classic",1834
"402","Digital_Ebook_Purchase",1,"clay",3
"403","Digital_Ebook_Purchase",1,"clean",1433
"404","Digital_Ebook_Purchase",1,"clever",1016
"405","Digital_Ebook_Purchase",1,"clich",2457
"406","Digital_Ebook_Purchase",1,"click",1647
"407","Digital_Ebook_Purchase",1,"client",474
"408","Digital_Ebook_Purchase",1,"cliff",561
"409","Digital_Ebook_Purchase",1,"cliffhang",373
"410","Digital_Ebook_Purchase",1,"climat",23
"411","Digital_Ebook_Purchase",1,"climax",711
"412","Digital_Ebook_Purchase",1,"close",3904
"413","Digital_Ebook_Purchase",1,"closer",513
"414","Digital_Ebook_Purchase",1,"closur",110
"415","Digital_Ebook_Purchase",1,"cloth",1191
"416","Digital_Ebook_Purchase",1,"club",2027
"417","Digital_Ebook_Purchase",1,"clue",1467
"418","Digital_Ebook_Purchase",1,"coach",246
"419","Digital_Ebook_Purchase",1,"coaster",70
"420","Digital_Ebook_Purchase",1,"code",1487
"421","Digital_Ebook_Purchase",1,"coffe",762
"422","Digital_Ebook_Purchase",1,"cold",1177
"423","Digital_Ebook_Purchase",1,"cole",310
"424","Digital_Ebook_Purchase",1,"collect",3522
"425","Digital_Ebook_Purchase",1,"colleen",8
"426","Digital_Ebook_Purchase",1,"colleg",2300
"427","Digital_Ebook_Purchase",1,"collid",13
"428","Digital_Ebook_Purchase",1,"collin",190
"429","Digital_Ebook_Purchase",1,"color",1717
"430","Digital_Ebook_Purchase",1,"colton",12
"431","Digital_Ebook_Purchase",1,"combat",40
"432","Digital_Ebook_Purchase",1,"combin",1184
"433","Digital_Ebook_Purchase",1,"come",2639
"434","Digital_Ebook_Purchase",1,"comedi",577
"435","Digital_Ebook_Purchase",1,"comfort",794
"436","Digital_Ebook_Purchase",1,"comic",1568
"437","Digital_Ebook_Purchase",1,"command",972
"438","Digital_Ebook_Purchase",1,"comment",3819
"439","Digital_Ebook_Purchase",1,"commentari",520
"440","Digital_Ebook_Purchase",1,"commit",1357
"441","Digital_Ebook_Purchase",1,"common",3173
"442","Digital_Ebook_Purchase",1,"communic",785
"443","Digital_Ebook_Purchase",1,"communiti",1115
"444","Digital_Ebook_Purchase",1,"compani",2863
"445","Digital_Ebook_Purchase",1,"companion",343
"446","Digital_Ebook_Purchase",1,"compar",2357
"447","Digital_Ebook_Purchase",1,"comparison",607
"448","Digital_Ebook_Purchase",1,"compass",338
"449","Digital_Ebook_Purchase",1,"compel",1812
"450","Digital_Ebook_Purchase",1,"compet",137
"451","Digital_Ebook_Purchase",1,"complain",1442
"452","Digital_Ebook_Purchase",1,"complaint",704
"453","Digital_Ebook_Purchase",1,"complet",17744
"454","Digital_Ebook_Purchase",1,"complex",990
"455","Digital_Ebook_Purchase",1,"complic",645
"456","Digital_Ebook_Purchase",1,"complimentari",63
"457","Digital_Ebook_Purchase",1,"comprehens",518
"458","Digital_Ebook_Purchase",1,"comput",2028
"459","Digital_Ebook_Purchase",1,"con",1386
"460","Digital_Ebook_Purchase",1,"concept",3481
"461","Digital_Ebook_Purchase",1,"concern",1585
"462","Digital_Ebook_Purchase",1,"concis",210
"463","Digital_Ebook_Purchase",1,"conclus",2363
"464","Digital_Ebook_Purchase",1,"condit",804
"465","Digital_Ebook_Purchase",1,"confess",508
"466","Digital_Ebook_Purchase",1,"confid",684
"467","Digital_Ebook_Purchase",1,"conflict",1508
"468","Digital_Ebook_Purchase",1,"confront",388
"469","Digital_Ebook_Purchase",1,"confus",6298
"470","Digital_Ebook_Purchase",1,"connect",3578
"471","Digital_Ebook_Purchase",1,"connelli",18
"472","Digital_Ebook_Purchase",1,"conscious",722
"473","Digital_Ebook_Purchase",1,"consequ",513
"474","Digital_Ebook_Purchase",1,"conserv",150
"475","Digital_Ebook_Purchase",1,"consid",1614
"476","Digital_Ebook_Purchase",1,"consider",445
"477","Digital_Ebook_Purchase",1,"consist",2107
"478","Digital_Ebook_Purchase",1,"conspiraci",184
"479","Digital_Ebook_Purchase",1,"constant",3784
"480","Digital_Ebook_Purchase",1,"construct",1106
"481","Digital_Ebook_Purchase",1,"consum",937
"482","Digital_Ebook_Purchase",1,"contact",1578
"483","Digital_Ebook_Purchase",1,"contain",1232
"484","Digital_Ebook_Purchase",1,"contemporari",465
"485","Digital_Ebook_Purchase",1,"content",11854
"486","Digital_Ebook_Purchase",1,"context",1292
"487","Digital_Ebook_Purchase",1,"continu",7627
"488","Digital_Ebook_Purchase",1,"contract",33
"489","Digital_Ebook_Purchase",1,"contrast",82
"490","Digital_Ebook_Purchase",1,"contribut",768
"491","Digital_Ebook_Purchase",1,"contriv",414
"492","Digital_Ebook_Purchase",1,"control",3137
"493","Digital_Ebook_Purchase",1,"conveni",700
"494","Digital_Ebook_Purchase",1,"convent",28
"495","Digital_Ebook_Purchase",1,"convers",3208
"496","Digital_Ebook_Purchase",1,"convert",190
"497","Digital_Ebook_Purchase",1,"convey",595
"498","Digital_Ebook_Purchase",1,"convinc",1754
"499","Digital_Ebook_Purchase",1,"cook",1965
"500","Digital_Ebook_Purchase",1,"cookbook",1306
"501","Digital_Ebook_Purchase",1,"cooki",227
"502","Digital_Ebook_Purchase",1,"cool",1363
"503","Digital_Ebook_Purchase",1,"cooper",30
"504","Digital_Ebook_Purchase",1,"cop",985
"505","Digital_Ebook_Purchase",1,"cope",180
"506","Digital_Ebook_Purchase",1,"copi",7961
"507","Digital_Ebook_Purchase",1,"core",579
"508","Digital_Ebook_Purchase",1,"corey",16
"509","Digital_Ebook_Purchase",1,"corner",408
"510","Digital_Ebook_Purchase",1,"corpor",406
"511","Digital_Ebook_Purchase",1,"correct",4512
"512","Digital_Ebook_Purchase",1,"corrupt",430
"513","Digital_Ebook_Purchase",1,"cost",4448
"514","Digital_Ebook_Purchase",1,"couldnt",341
"515","Digital_Ebook_Purchase",1,"count",2100
"516","Digital_Ebook_Purchase",1,"countri",2863
"517","Digital_Ebook_Purchase",1,"coupl",6375
"518","Digital_Ebook_Purchase",1,"courag",305
"519","Digital_Ebook_Purchase",1,"court",728
"520","Digital_Ebook_Purchase",1,"courtesi",1
"521","Digital_Ebook_Purchase",1,"cousin",518
"522","Digital_Ebook_Purchase",1,"cover",8023
"523","Digital_Ebook_Purchase",1,"cowboy",233
"524","Digital_Ebook_Purchase",1,"crack",407
"525","Digital_Ebook_Purchase",1,"craft",888
"526","Digital_Ebook_Purchase",1,"crap",3644
"527","Digital_Ebook_Purchase",1,"crash",583
"528","Digital_Ebook_Purchase",1,"crave",174
"529","Digital_Ebook_Purchase",1,"crazi",2196
"530","Digital_Ebook_Purchase",1,"cream",138
"531","Digital_Ebook_Purchase",1,"creat",4825
"532","Digital_Ebook_Purchase",1,"creation",596
"533","Digital_Ebook_Purchase",1,"creativ",1901
"534","Digital_Ebook_Purchase",1,"creatur",662
"535","Digital_Ebook_Purchase",1,"credibl",766
"536","Digital_Ebook_Purchase",1,"credit",1701
"537","Digital_Ebook_Purchase",1,"creepi",846
"538","Digital_Ebook_Purchase",1,"crew",383
"539","Digital_Ebook_Purchase",1,"cri",1581
"540","Digital_Ebook_Purchase",1,"crime",2159
"541","Digital_Ebook_Purchase",1,"crimin",954
"542","Digital_Ebook_Purchase",1,"crisi",56
"543","Digital_Ebook_Purchase",1,"critic",2342
