"","product_category","star_rating","word.stem","frequency"
"68","Books",1,"alexand",187
"69","Books",1,"alic",310
"70","Books",1,"alien",2412
"71","Books",1,"alik",638
"72","Books",1,"aliv",1637
"73","Books",1,"alleg",224
"74","Books",1,"alli",841
"75","Books",1,"allow",3503
"76","Books",1,"alot",1552
"77","Books",1,"aloud",11
"78","Books",1,"alter",600
"79","Books",1,"altern",3043
"80","Books",1,"amaz",4822
"81","Books",1,"amazon",5567
"82","Books",1,"amazon.com",556
"83","Books",1,"america",8882
"84","Books",1,"american",18295
"85","Books",1,"ami",33
"86","Books",1,"amount",4617
"87","Books",1,"amp",6419
"88","Books",1,"amus",2062
"89","Books",1,"analysi",4428
"90","Books",1,"analyz",881
"91","Books",1,"ancient",2890
"92","Books",1,"andrew",342
"93","Books",1,"anecdot",1965
"94","Books",1,"angel",2304
"95","Books",1,"angela",14
"96","Books",1,"anger",1529
"97","Books",1,"angri",2389
"98","Books",1,"anim",4523
"99","Books",1,"anita",884
"100","Books",1,"ann",3819
"101","Books",1,"anna",78
"102","Books",1,"annoy",6253
"103","Books",1,"answer",9339
"104","Books",1,"antholog",215
"105","Books",1,"anti",6779
"106","Books",1,"anticip",1224
"107","Books",1,"anxious",119
"108","Books",1,"anymor",1614
"109","Books",1,"appar",7796
"110","Books",1,"appeal",3139
"111","Books",1,"appear",7909
"112","Books",1,"appli",3584
"113","Books",1,"applic",2647
"114","Books",1,"appreci",983
"115","Books",1,"approach",5766
"116","Books",1,"arab",3027
"117","Books",1,"architectur",900
"118","Books",1,"argu",2944
"119","Books",1,"argument",8333
"120","Books",1,"arm",2161
"121","Books",1,"armi",2559
"122","Books",1,"arrang",728
"123","Books",1,"arriv",1968
"124","Books",1,"arrog",101
"125","Books",1,"art",6399
"126","Books",1,"arthur",793
"127","Books",1,"articl",4242
"128","Books",1,"artist",3203
"129","Books",1,"artwork",348
"130","Books",1,"ash",20
"131","Books",1,"asian",214
"132","Books",1,"aspect",3796
"133","Books",1,"aspir",199
"134","Books",1,"assassin",861
"135","Books",1,"assert",2723
"136","Books",1,"assess",546
"137","Books",1,"assign",1750
"138","Books",1,"assist",1238
"139","Books",1,"associ",1758
"140","Books",1,"assum",5036
"141","Books",1,"assumpt",1777
"142","Books",1,"assur",111
"143","Books",1,"astonish",25
"144","Books",1,"athlet",13
"145","Books",1,"atmospher",551
"146","Books",1,"attach",176
"147","Books",1,"attack",6751
"148","Books",1,"attempt",15569
"149","Books",1,"attend",1566
"150","Books",1,"attent",4865
"151","Books",1,"attitud",2818
"152","Books",1,"attract",2492
"153","Books",1,"attribut",338
"154","Books",1,"audienc",3129
"155","Books",1,"audio",1351
"156","Books",1,"aunt",427
"157","Books",1,"authent",1290
"158","Books",1,"author",99282
"159","Books",1,"autism",125
"160","Books",1,"autobiographi",633
"161","Books",1,"averag",3644
"162","Books",1,"avid",835
"163","Books",1,"avoid",6994
"164","Books",1,"aw",5439
"165","Books",1,"await",746
"166","Books",1,"awar",2615
"167","Books",1,"award",1895
"168","Books",1,"awe",15
"169","Books",1,"awesom",467
"170","Books",1,"babi",7574
"171","Books",1,"background",3780
"172","Books",1,"bad",34414
"173","Books",1,"bag",32
"174","Books",1,"balanc",2786
"175","Books",1,"ball",832
"176","Books",1,"band",1397
"177","Books",1,"bank",1712
"178","Books",1,"bar",1380
"179","Books",1,"barbara",145
"180","Books",1,"bare",3542
"181","Books",1,"base",14168
"182","Books",1,"basebal",777
"183","Books",1,"basi",2730
"184","Books",1,"basic",14885
"185","Books",1,"batman",15
"186","Books",1,"battl",3596
"187","Books",1,"beach",1131
"188","Books",1,"bear",3012
"189","Books",1,"beat",2443
"190","Books",1,"beauti",5527
"191","Books",1,"bed",1865
"192","Books",1,"begin",12011
"193","Books",1,"beginn",3289
"194","Books",1,"behavior",3809
"195","Books",1,"belief",5944
"196","Books",1,"believ",10042
"197","Books",1,"bell",349
"198","Books",1,"belong",2187
"199","Books",1,"belov",774
"200","Books",1,"ben",575
"201","Books",1,"benefit",3079
"202","Books",1,"bet",230
"203","Books",1,"betray",1174
"204","Books",1,"bias",5530
"205","Books",1,"bibl",10655
"206","Books",1,"biblic",2894
"207","Books",1,"bibliographi",264
"208","Books",1,"bigger",167
"209","Books",1,"biggest",2327
"210","Books",1,"bill",4112
"211","Books",1,"billi",152
"212","Books",1,"bind",59
"213","Books",1,"biographi",3405
"214","Books",1,"biolog",1732
"215","Books",1,"bird",1342
"216","Books",1,"birth",2232
"217","Books",1,"birthday",55
"218","Books",1,"bit",9053
"219","Books",1,"bitter",1042
"220","Books",1,"bizarr",826
"221","Books",1,"black",9441
"222","Books",1,"blake",113
"223","Books",1,"blame",3671
"224","Books",1,"blend",402
"225","Books",1,"bless",1463
"226","Books",1,"blind",2238
"227","Books",1,"block",1174
"228","Books",1,"blood",2965
"229","Books",1,"blow",1588
"230","Books",1,"blue",1937
"231","Books",1,"board",1756
"232","Books",1,"boat",1542
"233","Books",1,"bob",1095
"234","Books",1,"bodi",5471
"235","Books",1,"bomb",1683
"236","Books",1,"bond",1473
"237","Books",1,"bone",1196
"238","Books",1,"book",575355
"239","Books",1,"bookshelf",13
"240","Books",1,"bookstor",2581
"241","Books",1,"border",1136
"242","Books",1,"bore",20915
"243","Books",1,"born",2673
"244","Books",1,"borrow",2713
"245","Books",1,"boss",532
"246","Books",1,"boston",64
"247","Books",1,"bother",7248
"248","Books",1,"bottom",2451
"249","Books",1,"bought",14700
"250","Books",1,"bound",1288
"251","Books",1,"box",2279
"252","Books",1,"boy",6613
"253","Books",1,"boyfriend",773
"254","Books",1,"br",325570
"255","Books",1,"brain",3537
"256","Books",1,"brand",1439
"257","Books",1,"brave",712
"258","Books",1,"bravo",4
"259","Books",1,"bread",189
"260","Books",1,"break",4524
"261","Books",1,"breath",1291
"262","Books",1,"breed",355
"263","Books",1,"brian",121
"264","Books",1,"bridg",726
"265","Books",1,"bright",1070
"266","Books",1,"brilliant",1971
"267","Books",1,"bring",5809
"268","Books",1,"britain",266
"269","Books",1,"british",2894
"270","Books",1,"broad",1065
"271","Books",1,"broken",1181
"272","Books",1,"brother",3544
"273","Books",1,"brought",2708
"274","Books",1,"brown",3604
"275","Books",1,"bruce",73
"276","Books",1,"brutal",1083
"277","Books",1,"buck",419
"278","Books",1,"buff",9
"279","Books",1,"buffi",118
"280","Books",1,"build",5568
"281","Books",1,"built",1680
"282","Books",1,"bunch",3032
"283","Books",1,"burn",2929
"284","Books",1,"bush",5457
"285","Books",1,"busi",8679
"286","Books",1,"buy",34143
"287","Books",1,"cake",296
"288","Books",1,"calendar",249
"289","Books",1,"california",1085
"290","Books",1,"call",22222
"291","Books",1,"camp",1706
"292","Books",1,"campaign",1728
"293","Books",1,"canada",127
"294","Books",1,"cancer",1652
"295","Books",1,"candid",850
"296","Books",1,"capabl",1695
"297","Books",1,"capit",2255
"298","Books",1,"captain",749
"299","Books",1,"captiv",722
"300","Books",1,"captur",1741
"301","Books",1,"car",3202
"302","Books",1,"carb",56
"303","Books",1,"card",2736
"304","Books",1,"care",16713
"305","Books",1,"career",3213
"306","Books",1,"carri",3157
"307","Books",1,"carter",16
"308","Books",1,"cash",94
"309","Books",1,"cast",2042
"310","Books",1,"castl",17
"311","Books",1,"casual",737
"312","Books",1,"cat",2300
"313","Books",1,"catch",1545
"314","Books",1,"categori",1553
"315","Books",1,"cathol",5316
"316","Books",1,"caught",1755
"317","Books",1,"caus",2379
"318","Books",1,"cd",4478
"319","Books",1,"celebr",1888
"320","Books",1,"cell",63
"321","Books",1,"center",3175
"322","Books",1,"central",2123
"323","Books",1,"centuri",6209
"324","Books",1,"challeng",3084
"325","Books",1,"chanc",4042
"326","Books",1,"chang",10977
"327","Books",1,"chao",15
"328","Books",1,"chapter",25590
"329","Books",1,"charact",65162
"330","Books",1,"character",2298
"331","Books",1,"characterist",610
"332","Books",1,"charg",2459
"333","Books",1,"charl",1347
"334","Books",1,"charli",38
"335","Books",1,"charlott",15
"336","Books",1,"charm",1309
"337","Books",1,"chart",1369
"338","Books",1,"chase",1082
"339","Books",1,"cheap",1229
"340","Books",1,"cheat",226
"341","Books",1,"check",8201
"342","Books",1,"chemistri",25
"343","Books",1,"chess",174
"344","Books",1,"chicago",284
"345","Books",1,"chicken",72
"346","Books",1,"chief",1031
"347","Books",1,"child",11885
"348","Books",1,"childhood",1420
"349","Books",1,"children",15575
"350","Books",1,"chill",172
"351","Books",1,"china",2711
"352","Books",1,"chines",3060
"353","Books",1,"chocol",31
"354","Books",1,"choic",5355
"355","Books",1,"choos",4074
"356","Books",1,"chose",1830
"357","Books",1,"chosen",1632
"358","Books",1,"chris",45
"359","Books",1,"christ",5592
"360","Books",1,"christian",19343
"361","Books",1,"christma",1394
"362","Books",1,"christoph",226
"363","Books",1,"chronicl",912
"364","Books",1,"chronolog",55
"365","Books",1,"church",9703
"366","Books",1,"cia",79
"367","Books",1,"circl",1240
"368","Books",1,"circumst",1187
"369","Books",1,"cite",2580
"370","Books",1,"citi",4640
"371","Books",1,"citizen",1427
"372","Books",1,"civil",3526
"373","Books",1,"claim",18960
"374","Books",1,"clanci",2487
"375","Books",1,"clariti",427
"376","Books",1,"clark",1644
"377","Books",1,"class",9962
"378","Books",1,"classic",4581
"379","Books",1,"classroom",554
"380","Books",1,"clean",1489
"381","Books",1,"clever",2259
"382","Books",1,"clich",3786
"383","Books",1,"client",1237
"384","Books",1,"climax",507
"385","Books",1,"climb",323
"386","Books",1,"clinic",210
"387","Books",1,"clinton",3629
"388","Books",1,"close",7108
"389","Books",1,"closer",1039
"390","Books",1,"cloth",2161
"391","Books",1,"club",2698
"392","Books",1,"clue",2210
"393","Books",1,"coach",810
"394","Books",1,"coast",215
"395","Books",1,"code",7660
"396","Books",1,"coffe",1135
"397","Books",1,"cold",2670
"398","Books",1,"collect",6597
"399","Books",1,"collector",259
"400","Books",1,"colleg",5298
"401","Books",1,"coloni",743
"402","Books",1,"color",4371
"403","Books",1,"combat",1233
"404","Books",1,"combin",2405
"405","Books",1,"come",4344
"406","Books",1,"comedi",851
"407","Books",1,"comfort",1837
"408","Books",1,"comic",2682
"409","Books",1,"command",3147
"410","Books",1,"comment",6293
"411","Books",1,"commentari",1725
"412","Books",1,"commerci",430
"413","Books",1,"commit",3080
"414","Books",1,"common",6288
"415","Books",1,"communic",2299
"416","Books",1,"communist",1394
"417","Books",1,"communiti",3320
"418","Books",1,"compani",5710
"419","Books",1,"companion",948
"420","Books",1,"compar",5795
"421","Books",1,"comparison",1930
"422","Books",1,"compass",876
"423","Books",1,"compel",2882
"424","Books",1,"compet",1381
"425","Books",1,"competit",821
"426","Books",1,"compil",1722
"427","Books",1,"complain",1849
"428","Books",1,"complaint",1258
"429","Books",1,"complet",22585
"430","Books",1,"complex",4388
"431","Books",1,"complic",1749
"432","Books",1,"compon",115
"433","Books",1,"compos",67
"434","Books",1,"comprehens",1787
"435","Books",1,"comput",5119
"436","Books",1,"con",1231
"437","Books",1,"concentr",1310
"438","Books",1,"concept",8575
"439","Books",1,"concern",4205
"440","Books",1,"concis",753
"441","Books",1,"conclud",1963
"442","Books",1,"conclus",6641
"443","Books",1,"condit",2287
"444","Books",1,"conduct",521
"445","Books",1,"confess",770
"446","Books",1,"confid",1529
"447","Books",1,"confirm",92
"448","Books",1,"conflict",2816
"449","Books",1,"confront",1008
"450","Books",1,"confus",9218
"451","Books",1,"connect",4300
"452","Books",1,"conni",5
"453","Books",1,"conscious",1745
"454","Books",1,"consequ",1252
"455","Books",1,"conserv",5437
"456","Books",1,"consid",3618
"457","Books",1,"consider",1635
"458","Books",1,"consist",4168
"459","Books",1,"conspiraci",1873
"460","Books",1,"constant",4609
"461","Books",1,"constitut",1430
"462","Books",1,"construct",2436
"463","Books",1,"consult",1642
"464","Books",1,"consum",1886
"465","Books",1,"contact",1912
"466","Books",1,"contain",2041
"467","Books",1,"contemporari",1699
"468","Books",1,"content",9005
"469","Books",1,"context",3500
"470","Books",1,"continu",9740
"471","Books",1,"contradict",1161
"472","Books",1,"contrari",374
"473","Books",1,"contrast",1128
"474","Books",1,"contribut",2593
"475","Books",1,"control",5607
"476","Books",1,"controversi",1284
"477","Books",1,"convent",1189
"478","Books",1,"convers",3203
"479","Books",1,"convey",1350
"480","Books",1,"convict",265
"481","Books",1,"convinc",4538
"482","Books",1,"cook",3000
"483","Books",1,"cookbook",1487
"484","Books",1,"cool",1843
"485","Books",1,"cooper",226
"486","Books",1,"cop",1001
"487","Books",1,"cope",85
"488","Books",1,"copi",8976
"489","Books",1,"core",1422
"490","Books",1,"corner",32
"491","Books",1,"cornwel",912
"492","Books",1,"corpor",2572
"493","Books",1,"correct",7278
"494","Books",1,"corrupt",1227
"495","Books",1,"cost",4229
"496","Books",1,"coulter",1594
"497","Books",1,"count",3195
"498","Books",1,"counter",39
"499","Books",1,"countri",9933
"500","Books",1,"coupl",6367
"501","Books",1,"courag",1099
"502","Books",1,"cours",43
"503","Books",1,"court",2349
"504","Books",1,"cousin",565
"505","Books",1,"cover",18374
"506","Books",1,"coverag",1182
"507","Books",1,"crack",40
"508","Books",1,"craft",1575
"509","Books",1,"crash",506
"510","Books",1,"crazi",1680
"511","Books",1,"creat",10112
"512","Books",1,"creation",2451
"513","Books",1,"creativ",3134
"514","Books",1,"creatur",1091
"515","Books",1,"credibl",3279
"516","Books",1,"credit",3151
"517","Books",1,"crew",739
"518","Books",1,"cri",3363
"519","Books",1,"crichton",356
"520","Books",1,"crime",4145
"521","Books",1,"crimin",1791
"522","Books",1,"crisi",860
"523","Books",1,"critic",8746
"524","Books",1,"critiqu",675
"525","Books",1,"cross",3403
"526","Books",1,"crowd",95
"527","Books",1,"cultur",9083
"528","Books",1,"cup",16
"529","Books",1,"cure",867
"530","Books",1,"curious",1598
"531","Books",1,"current",4403
"532","Books",1,"curs",89
"533","Books",1,"custom",2445
"534","Books",1,"cut",4759
"535","Books",1,"cute",1547
"536","Books",1,"cycl",511
"537","Books",1,"cynic",23
"538","Books",1,"da",887
"539","Books",1,"dad",1405
"540","Books",1,"daili",1617
"541","Books",1,"damag",1655
"542","Books",1,"damn",144
"543","Books",1,"dan",1316
"544","Books",1,"danc",1159
"545","Books",1,"danger",4763
"546","Books",1,"daniel",329
"547","Books",1,"dare",1380
"548","Books",1,"dark",4686
"549","Books",1,"darker",16
"550","Books",1,"data",3782
"551","Books",1,"databas",809
"552","Books",1,"date",7257
"553","Books",1,"daughter",4564
"554","Books",1,"dave",200
"555","Books",1,"davi",876
"556","Books",1,"david",3436
"557","Books",1,"day",20096
"558","Books",1,"de",3749
"559","Books",1,"dead",5669
"560","Books",1,"deal",8293
"561","Books",1,"dealt",33
"562","Books",1,"dean",386
"563","Books",1,"dear",430
"564","Books",1,"death",7949
"565","Books",1,"debat",2223
"566","Books",1,"debut",39
"567","Books",1,"decad",2359
"568","Books",1,"decent",2936
"569","Books",1,"decept",152
"570","Books",1,"decid",8685
"571","Books",1,"decis",3302
"572","Books",1,"deck",85
"573","Books",1,"declar",324
"574","Books",1,"decor",55
"575","Books",1,"dedic",1554
"576","Books",1,"deep",3256
"577","Books",1,"deeper",1054
"578","Books",1,"deepli",1719
"579","Books",1,"defeat",1010
"580","Books",1,"defend",2446
"581","Books",1,"defens",2042
"582","Books",1,"defin",3455
"583","Books",1,"definit",3567
"584","Books",1,"degre",2620
"585","Books",1,"delici",189
"586","Books",1,"delight",1039
"587","Books",1,"deliv",2487
"588","Books",1,"delv",593
"589","Books",1,"demand",2138
"590","Books",1,"democraci",998
"591","Books",1,"democrat",2436
"592","Books",1,"demon",1768
"593","Books",1,"demonstr",2671
"594","Books",1,"deni",2183
"595","Books",1,"depart",1403
"596","Books",1,"depend",2057
"597","Books",1,"depict",1924
"598","Books",1,"depress",3963
"599","Books",1,"depth",5342
"600","Books",1,"deriv",1231
"601","Books",1,"describ",8090
"602","Books",1,"descript",10554
"603","Books",1,"desert",850
"604","Books",1,"deserv",5299
"605","Books",1,"design",7846
"606","Books",1,"desir",3665
"607","Books",1,"desper",2250
"608","Books",1,"destroy",3559
"609","Books",1,"destruct",1684
"610","Books",1,"detail",14273
"611","Books",1,"detect",1519
"612","Books",1,"determin",2645
"613","Books",1,"develop",14266
"614","Books",1,"devic",1558
"615","Books",1,"devil",342
"616","Books",1,"devot",2843
"617","Books",1,"diagram",1112
"618","Books",1,"dialogu",5727
"619","Books",1,"diana",143
"620","Books",1,"diari",1698
"621","Books",1,"dick",31
"622","Books",1,"dictionari",2060
"623","Books",1,"die",7778
"624","Books",1,"diet",3721
"625","Books",1,"differ",4394
"626","Books",1,"difficult",7466
"627","Books",1,"difficulti",1133
"628","Books",1,"dig",536
"629","Books",1,"digit",377
"630","Books",1,"dimens",294
"631","Books",1,"dimension",2976
"632","Books",1,"dinner",487
"633","Books",1,"direct",6736
"634","Books",1,"director",912
"635","Books",1,"disagre",2465
"636","Books",1,"disappear",1149
"637","Books",1,"disappoint",27312
"638","Books",1,"disast",1001
"639","Books",1,"disciplin",1284
"640","Books",1,"discov",4183
"641","Books",1,"discoveri",1124
"642","Books",1,"discuss",8871
"643","Books",1,"diseas",2257
"644","Books",1,"disgust",161
"645","Books",1,"dish",734
"646","Books",1,"dislik",1536
"647","Books",1,"dismiss",1025
"648","Books",1,"disord",762
"649","Books",1,"display",2120
"650","Books",1,"dissapoint",284
"651","Books",1,"distanc",137
"652","Books",1,"distinct",1459
"653","Books",1,"distract",1601
"654","Books",1,"distribut",9
"655","Books",1,"disturb",2855
"656","Books",1,"divers",951
"657","Books",1,"divid",996
"658","Books",1,"divin",1444
"659","Books",1,"divis",59
"660","Books",1,"divorc",1422
"661","Books",1,"doctor",3807
"662","Books",1,"doctrin",1580
"663","Books",1,"document",4525
"664","Books",1,"dog",5566
"665","Books",1,"dollar",3245
"666","Books",1,"domin",1628
"667","Books",1,"don",462
"668","Books",1,"dont",3056
"669","Books",1,"door",1894
"670","Books",1,"doubl",1515
"671","Books",1,"doubt",6707
"672","Books",1,"dozen",1973
"673","Books",1,"dr",6723
"674","Books",1,"drag",2261
"675","Books",1,"dragon",1393
"676","Books",1,"drama",1197
"677","Books",1,"dramat",1310
"678","Books",1,"draw",4136
"679","Books",1,"drawn",2343
"680","Books",1,"dream",3366
"681","Books",1,"dress",1637
"682","Books",1,"drew",51
"683","Books",1,"dri",2155
"684","Books",1,"drink",2112
"685","Books",1,"drive",3069
"686","Books",1,"driven",1278
"687","Books",1,"drop",3563
"688","Books",1,"drug",3939
"689","Books",1,"due",4279
"690","Books",1,"dull",4605
"691","Books",1,"dumbledor",43
"692","Books",1,"duti",991
"693","Books",1,"dynam",848
"694","Books",1,"e.g",2027
"695","Books",1,"eacut",18
"696","Books",1,"eager",1655
"697","Books",1,"ear",260
"698","Books",1,"earlier",4150
"699","Books",1,"earn",2438
"700","Books",1,"earth",5531
"701","Books",1,"eas",14
"702","Books",1,"easi",6140
"703","Books",1,"easier",1419
"704","Books",1,"easili",4428
"705","Books",1,"east",2014
"706","Books",1,"eastern",1176
"707","Books",1,"eat",5382
"708","Books",1,"econom",3555
"709","Books",1,"economi",1642
"710","Books",1,"ed",1299
"711","Books",1,"edg",1287
"712","Books",1,"edit",11435
"713","Books",1,"editor",6884
"714","Books",1,"educ",6359
"715","Books",1,"edward",893
"716","Books",1,"effect",6536
"717","Books",1,"effort",7719
"718","Books",1,"ego",43
"719","Books",1,"el",965
"720","Books",1,"elder",198
"721","Books",1,"elect",2007
"722","Books",1,"electron",35
"723","Books",1,"eleg",342
"724","Books",1,"element",2830
"725","Books",1,"elementari",39
"726","Books",1,"elit",121
"727","Books",1,"elizabeth",1278
"728","Books",1,"elli",12
"729","Books",1,"eloqu",26
"730","Books",1,"email",46
"731","Books",1,"embrac",849
"732","Books",1,"emerg",1143
"733","Books",1,"emma",11
"734","Books",1,"emot",5716
"735","Books",1,"emphas",735
"736","Books",1,"emphasi",887
"737","Books",1,"empir",1840
"738","Books",1,"employ",1929
"739","Books",1,"employe",1246
"740","Books",1,"empti",505
"741","Books",1,"en",795
"742","Books",1,"enabl",299
"743","Books",1,"enchant",54
"744","Books",1,"encount",2594
"745","Books",1,"encourag",2934
"746","Books",1,"ender",49
"747","Books",1,"endless",2426
"748","Books",1,"endur",1164
"749","Books",1,"enemi",2555
"750","Books",1,"energi",2213
"751","Books",1,"engag",3145
"752","Books",1,"engin",2939
"753","Books",1,"england",1440
"754","Books",1,"english",7619
"755","Books",1,"engross",271
"756","Books",1,"enhanc",626
"757","Books",1,"enjoy",15992
"758","Books",1,"enlighten",1973
"759","Books",1,"enorm",798
"760","Books",1,"enter",1805
"761","Books",1,"enterpris",30
"762","Books",1,"entertain",5476
"763","Books",1,"enthral",37
"764","Books",1,"enthusiast",573
"765","Books",1,"entir",9136
"766","Books",1,"entitl",49
"767","Books",1,"entri",1615
"768","Books",1,"environ",1828
"769","Books",1,"environment",343
"770","Books",1,"epic",896
"771","Books",1,"episod",1582
"772","Books",1,"equal",3982
"773","Books",1,"equat",199
"774","Books",1,"equip",785
"775","Books",1,"era",1854
"776","Books",1,"eragon",138
"777","Books",1,"eric",112
"778","Books",1,"error",11956
"779","Books",1,"es",134
"780","Books",1,"escap",2026
"781","Books",1,"essay",2473
"782","Books",1,"essenc",773
"783","Books",1,"essenti",3301
"784","Books",1,"est",23
"785","Books",1,"establish",2665
"786","Books",1,"estat",984
"787","Books",1,"etern",494
"788","Books",1,"ethic",1561
"789","Books",1,"ethnic",45
"790","Books",1,"europ",2215
"791","Books",1,"european",2073
"792","Books",1,"evalu",979
"793","Books",1,"evan",33
"794","Books",1,"evangel",150
"795","Books",1,"even",120
"796","Books",1,"event",7993
"797","Books",1,"eventu",2338
"798","Books",1,"everyday",914
"799","Books",1,"evid",10619
"800","Books",1,"evil",6901
"801","Books",1,"evok",12
"802","Books",1,"evolut",2785
"803","Books",1,"evolv",1004
"804","Books",1,"exact",639
"805","Books",1,"exam",4456
"806","Books",1,"examin",2407
"807","Books",1,"exampl",9807
"808","Books",1,"excel",5365
"809","Books",1,"except",2590
"810","Books",1,"excess",82
"811","Books",1,"excit",5758
"812","Books",1,"excus",2527
"813","Books",1,"execut",2295
"814","Books",1,"exercis",4257
"815","Books",1,"exhaust",371
"816","Books",1,"exist",9140
"817","Books",1,"expand",1117
"818","Books",1,"expect",16924
"819","Books",1,"expens",2653
"820","Books",1,"experi",12073
"821","Books",1,"experienc",2431
"822","Books",1,"expert",3489
"823","Books",1,"explain",12447
"824","Books",1,"explan",6135
"825","Books",1,"exploit",1370
"826","Books",1,"explor",2578
"827","Books",1,"expos",2167
"828","Books",1,"express",3526
"829","Books",1,"extend",1093
"830","Books",1,"extens",1806
"831","Books",1,"extent",1055
"832","Books",1,"extra",1412
"833","Books",1,"extraordinari",554
"834","Books",1,"extrem",10383
"835","Books",1,"eye",6057
"836","Books",1,"fabul",519
"837","Books",1,"face",1317
"838","Books",1,"factor",1537
"839","Books",1,"factual",2032
"840","Books",1,"fail",12850
"841","Books",1,"failur",2709
"842","Books",1,"fair",6402
"843","Books",1,"fairi",1026
"844","Books",1,"faith",6755
"845","Books",1,"fall",7966
"846","Books",1,"fals",4815
"847","Books",1,"fame",117
"848","Books",1,"famili",11846
"849","Books",1,"familiar",2882
"850","Books",1,"famous",2516
"851","Books",1,"fan",12914
"852","Books",1,"fantasi",6509
"853","Books",1,"fantast",1183
"854","Books",1,"farm",918
"855","Books",1,"fascin",2539
"856","Books",1,"fashion",2589
"857","Books",1,"fast",3179
"858","Books",1,"fat",2796
"859","Books",1,"fate",907
"860","Books",1,"father",7006
"861","Books",1,"fault",2294
"862","Books",1,"favor",4157
"863","Books",1,"favorit",3712
"864","Books",1,"fbi",192
"865","Books",1,"fear",4372
"866","Books",1,"featur",3069
"867","Books",1,"feder",699
"868","Books",1,"feed",1940
"869","Books",1,"feel",27237
"870","Books",1,"feet",779
"871","Books",1,"fell",1974
"872","Books",1,"fellow",2016
"873","Books",1,"femal",4366
"874","Books",1,"feminist",598
"875","Books",1,"fi",1173
"876","Books",1,"fiction",12958
"877","Books",1,"field",4362
"878","Books",1,"fifti",16
"879","Books",1,"fight",4576
"880","Books",1,"figur",8525
"881","Books",1,"file",2807
"882","Books",1,"fill",7689
"883","Books",1,"film",3765
"884","Books",1,"final",11392
"885","Books",1,"financ",168
"886","Books",1,"financi",2216
"887","Books",1,"find",3464
"888","Books",1,"fine",4506
"889","Books",1,"finest",140
"890","Books",1,"finger",184
"891","Books",1,"finish",16576
"892","Books",1,"fire",3973
"893","Books",1,"firm",1670
"894","Books",1,"fish",1692
"895","Books",1,"fit",4710
"896","Books",1,"fix",1605
"897","Books",1,"flash",980
"898","Books",1,"flat",3910
"899","Books",1,"flavor",259
"900","Books",1,"flaw",4112
"901","Books",1,"flesh",1070
"902","Books",1,"fli",2314
"903","Books",1,"flight",1205
"904","Books",1,"flip",990
"905","Books",1,"flood",329
"906","Books",1,"florida",160
"907","Books",1,"flow",2117
"908","Books",1,"flower",647
"909","Books",1,"focus",6038
"910","Books",1,"folk",3140
"911","Books",1,"follow",8237
"912","Books",1,"food",5564
"913","Books",1,"fool",3120
"914","Books",1,"foot",70
"915","Books",1,"footbal",121
"916","Books",1,"footnot",1236
"917","Books",1,"forc",10853
"918","Books",1,"foreign",2160
"919","Books",1,"forest",427
"920","Books",1,"forev",1828
"921","Books",1,"forget",4012
"922","Books",1,"forgiv",1525
"923","Books",1,"forgotten",1267
"924","Books",1,"form",7754
"925","Books",1,"format",2523
"926","Books",1,"formula",2178
"927","Books",1,"fortun",1973
"928","Books",1,"forward",4618
"929","Books",1,"foster",107
"930","Books",1,"fought",699
"931","Books",1,"found",34565
