"","product_category","star_rating","word.stem","frequency"
"151","Digital_Video_Download",1,"attent",1942
"152","Digital_Video_Download",1,"attitud",378
"153","Digital_Video_Download",1,"attract",778
"154","Digital_Video_Download",1,"audienc",2558
"155","Digital_Video_Download",1,"audio",1611
"156","Digital_Video_Download",1,"austen",57
"157","Digital_Video_Download",1,"authent",268
"158","Digital_Video_Download",1,"author",793
"159","Digital_Video_Download",1,"avatar",81
"160","Digital_Video_Download",1,"aveng",138
"161","Digital_Video_Download",1,"averag",773
"162","Digital_Video_Download",1,"avid",10
"163","Digital_Video_Download",1,"avoid",1977
"164","Digital_Video_Download",1,"aw",11667
"165","Digital_Video_Download",1,"await",48
"166","Digital_Video_Download",1,"awar",510
"167","Digital_Video_Download",1,"award",984
"168","Digital_Video_Download",1,"awe",72
"169","Digital_Video_Download",1,"awesom",992
"170","Digital_Video_Download",1,"awhil",231
"171","Digital_Video_Download",1,"awkward",901
"172","Digital_Video_Download",1,"awsom",3
"173","Digital_Video_Download",1,"babi",1075
"174","Digital_Video_Download",1,"backdrop",49
"175","Digital_Video_Download",1,"background",1384
"176","Digital_Video_Download",1,"backstori",47
"177","Digital_Video_Download",1,"bad",41152
"178","Digital_Video_Download",1,"bag",24
"179","Digital_Video_Download",1,"baker",2
"180","Digital_Video_Download",1,"balanc",295
"181","Digital_Video_Download",1,"bale",43
"182","Digital_Video_Download",1,"ball",499
"183","Digital_Video_Download",1,"band",512
"184","Digital_Video_Download",1,"bang",344
"185","Digital_Video_Download",1,"bank",294
"186","Digital_Video_Download",1,"banter",56
"187","Digital_Video_Download",1,"bar",560
"188","Digital_Video_Download",1,"barbara",9
"189","Digital_Video_Download",1,"bare",1762
"190","Digital_Video_Download",1,"base",3543
"191","Digital_Video_Download",1,"basebal",89
"192","Digital_Video_Download",1,"basi",266
"193","Digital_Video_Download",1,"basic",2612
"194","Digital_Video_Download",1,"bate",15
"195","Digital_Video_Download",1,"bateman",30
"196","Digital_Video_Download",1,"batman",591
"197","Digital_Video_Download",1,"battl",793
"198","Digital_Video_Download",1,"battlestar",15
"199","Digital_Video_Download",1,"bauer",7
"200","Digital_Video_Download",1,"bbc",345
"201","Digital_Video_Download",1,"beach",55
"202","Digital_Video_Download",1,"bear",841
"203","Digital_Video_Download",1,"beast",36
"204","Digital_Video_Download",1,"beat",769
"205","Digital_Video_Download",1,"beauti",1826
"206","Digital_Video_Download",1,"bed",650
"207","Digital_Video_Download",1,"beer",16
"208","Digital_Video_Download",1,"beg",26
"209","Digital_Video_Download",1,"begin",4163
"210","Digital_Video_Download",1,"behavior",1000
"211","Digital_Video_Download",1,"belief",803
"212","Digital_Video_Download",1,"believ",2583
"213","Digital_Video_Download",1,"bell",173
"214","Digital_Video_Download",1,"belong",49
"215","Digital_Video_Download",1,"ben",449
"216","Digital_Video_Download",1,"benedict",31
"217","Digital_Video_Download",1,"benefit",379
"218","Digital_Video_Download",1,"bernal",3
"219","Digital_Video_Download",1,"berri",42
"220","Digital_Video_Download",1,"bet",320
"221","Digital_Video_Download",1,"beta",28
"222","Digital_Video_Download",1,"betray",20
"223","Digital_Video_Download",1,"bett",7
"224","Digital_Video_Download",1,"bias",595
"225","Digital_Video_Download",1,"bibb",8
"226","Digital_Video_Download",1,"bibl",2052
"227","Digital_Video_Download",1,"biblic",1025
"228","Digital_Video_Download",1,"bigger",261
"229","Digital_Video_Download",1,"biggest",739
"230","Digital_Video_Download",1,"bill",1062
"231","Digital_Video_Download",1,"billi",211
"232","Digital_Video_Download",1,"bing",108
"233","Digital_Video_Download",1,"bionic",6
"234","Digital_Video_Download",1,"bird",98
"235","Digital_Video_Download",1,"birdman",33
"236","Digital_Video_Download",1,"birth",340
"237","Digital_Video_Download",1,"birthday",51
"238","Digital_Video_Download",1,"bit",3364
"239","Digital_Video_Download",1,"bitcoin",13
"240","Digital_Video_Download",1,"bite",156
"241","Digital_Video_Download",1,"bizarr",649
"242","Digital_Video_Download",1,"black",2581
"243","Digital_Video_Download",1,"blah",1213
"244","Digital_Video_Download",1,"blair",66
"245","Digital_Video_Download",1,"blame",657
"246","Digital_Video_Download",1,"blanchett",25
"247","Digital_Video_Download",1,"blast",76
"248","Digital_Video_Download",1,"blend",117
"249","Digital_Video_Download",1,"bless",188
"250","Digital_Video_Download",1,"blind",133
"251","Digital_Video_Download",1,"block",14
"252","Digital_Video_Download",1,"blockbust",27
"253","Digital_Video_Download",1,"blond",110
"254","Digital_Video_Download",1,"blood",1433
"255","Digital_Video_Download",1,"bloodi",425
"256","Digital_Video_Download",1,"blow",703
"257","Digital_Video_Download",1,"blown",146
"258","Digital_Video_Download",1,"blu",316
"259","Digital_Video_Download",1,"blue",653
"260","Digital_Video_Download",1,"board",511
"261","Digital_Video_Download",1,"boat",482
"262","Digital_Video_Download",1,"bob",292
"263","Digital_Video_Download",1,"bobbi",2
"264","Digital_Video_Download",1,"bodi",1244
"265","Digital_Video_Download",1,"bomb",1345
"266","Digital_Video_Download",1,"bond",599
"267","Digital_Video_Download",1,"bone",230
"268","Digital_Video_Download",1,"bonus",120
"269","Digital_Video_Download",1,"book",9496
"270","Digital_Video_Download",1,"boot",133
"271","Digital_Video_Download",1,"border",15
"272","Digital_Video_Download",1,"bore",23308
"273","Digital_Video_Download",1,"born",409
"274","Digital_Video_Download",1,"bosch",188
"275","Digital_Video_Download",1,"boss",294
"276","Digital_Video_Download",1,"bother",3382
"277","Digital_Video_Download",1,"bottom",685
"278","Digital_Video_Download",1,"bought",2406
"279","Digital_Video_Download",1,"bourn",38
"280","Digital_Video_Download",1,"box",930
"281","Digital_Video_Download",1,"boy",2563
"282","Digital_Video_Download",1,"boyd",14
"283","Digital_Video_Download",1,"boyfriend",495
"284","Digital_Video_Download",1,"br",96921
"285","Digital_Video_Download",1,"brad",478
"286","Digital_Video_Download",1,"bradley",22
"287","Digital_Video_Download",1,"brain",1476
"288","Digital_Video_Download",1,"brand",111
"289","Digital_Video_Download",1,"brave",130
"290","Digital_Video_Download",1,"bravo",89
"291","Digital_Video_Download",1,"break",1702
"292","Digital_Video_Download",1,"breath",320
"293","Digital_Video_Download",1,"brian",2
"294","Digital_Video_Download",1,"bridg",251
"295","Digital_Video_Download",1,"bright",362
"296","Digital_Video_Download",1,"brilliant",577
"297","Digital_Video_Download",1,"bring",1574
"298","Digital_Video_Download",1,"brit",67
"299","Digital_Video_Download",1,"british",896
"300","Digital_Video_Download",1,"broadcast",148
"301","Digital_Video_Download",1,"broadway",34
"302","Digital_Video_Download",1,"broke",40
"303","Digital_Video_Download",1,"broken",429
"304","Digital_Video_Download",1,"brook",26
"305","Digital_Video_Download",1,"brother",1148
"306","Digital_Video_Download",1,"brought",612
"307","Digital_Video_Download",1,"brown",234
"308","Digital_Video_Download",1,"bruce",515
"309","Digital_Video_Download",1,"brutal",421
"310","Digital_Video_Download",1,"bryan",7
"311","Digital_Video_Download",1,"bsg",10
"312","Digital_Video_Download",1,"buck",977
"313","Digital_Video_Download",1,"buddi",245
"314","Digital_Video_Download",1,"budget",3265
"315","Digital_Video_Download",1,"buff",161
"316","Digital_Video_Download",1,"buffer",386
"317","Digital_Video_Download",1,"buffi",3
"318","Digital_Video_Download",1,"bug",17
"319","Digital_Video_Download",1,"build",1497
"320","Digital_Video_Download",1,"built",375
"321","Digital_Video_Download",1,"bulli",182
"322","Digital_Video_Download",1,"bullock",279
"323","Digital_Video_Download",1,"bum",4
"324","Digital_Video_Download",1,"bunch",2381
"325","Digital_Video_Download",1,"burn",825
"326","Digital_Video_Download",1,"burton",59
"327","Digital_Video_Download",1,"busi",1093
"328","Digital_Video_Download",1,"butler",42
"329","Digital_Video_Download",1,"butt",311
"330","Digital_Video_Download",1,"button",39
"331","Digital_Video_Download",1,"buy",5596
"332","Digital_Video_Download",1,"cabl",671
"333","Digital_Video_Download",1,"cage",347
"334","Digital_Video_Download",1,"california",24
"335","Digital_Video_Download",1,"call",5072
"336","Digital_Video_Download",1,"calm",78
"337","Digital_Video_Download",1,"cameo",274
"338","Digital_Video_Download",1,"camera",2901
"339","Digital_Video_Download",1,"cameron",63
"340","Digital_Video_Download",1,"camp",473
"341","Digital_Video_Download",1,"campi",566
"342","Digital_Video_Download",1,"cancel",1156
"343","Digital_Video_Download",1,"cancer",119
"344","Digital_Video_Download",1,"candi",296
"345","Digital_Video_Download",1,"capabl",392
"346","Digital_Video_Download",1,"capaldi",21
"347","Digital_Video_Download",1,"captain",276
"348","Digital_Video_Download",1,"caption",511
"349","Digital_Video_Download",1,"captiv",232
"350","Digital_Video_Download",1,"captur",610
"351","Digital_Video_Download",1,"car",2040
"352","Digital_Video_Download",1,"card",625
"353","Digital_Video_Download",1,"care",5871
"354","Digital_Video_Download",1,"career",733
"355","Digital_Video_Download",1,"carl",9
"356","Digital_Video_Download",1,"carol",43
"357","Digital_Video_Download",1,"carolla",9
"358","Digital_Video_Download",1,"carri",867
"359","Digital_Video_Download",1,"carter",245
"360","Digital_Video_Download",1,"cartoon",1344
"361","Digital_Video_Download",1,"casanova",35
"362","Digital_Video_Download",1,"cast",5695
"363","Digital_Video_Download",1,"castl",128
"364","Digital_Video_Download",1,"cat",571
"365","Digital_Video_Download",1,"catastroph",15
"366","Digital_Video_Download",1,"catch",629
"367","Digital_Video_Download",1,"catchi",11
"368","Digital_Video_Download",1,"cate",21
"369","Digital_Video_Download",1,"categori",256
"370","Digital_Video_Download",1,"cathol",128
"371","Digital_Video_Download",1,"caught",514
"372","Digital_Video_Download",1,"caus",450
"373","Digital_Video_Download",1,"cbs",49
"374","Digital_Video_Download",1,"celebr",458
"375","Digital_Video_Download",1,"cell",275
"376","Digital_Video_Download",1,"cent",56
"377","Digital_Video_Download",1,"center",654
"378","Digital_Video_Download",1,"central",267
"379","Digital_Video_Download",1,"centuri",535
"380","Digital_Video_Download",1,"cgi",1022
"381","Digital_Video_Download",1,"chair",18
"382","Digital_Video_Download",1,"challeng",470
"383","Digital_Video_Download",1,"chan",102
"384","Digital_Video_Download",1,"chanc",1714
"385","Digital_Video_Download",1,"chang",2586
"386","Digital_Video_Download",1,"channel",992
"387","Digital_Video_Download",1,"chao",34
"388","Digital_Video_Download",1,"chapter",83
"389","Digital_Video_Download",1,"charact",24160
"390","Digital_Video_Download",1,"character",245
"391","Digital_Video_Download",1,"charg",2063
"392","Digital_Video_Download",1,"charl",76
"393","Digital_Video_Download",1,"charli",226
"394","Digital_Video_Download",1,"charliz",64
"395","Digital_Video_Download",1,"charm",514
"396","Digital_Video_Download",1,"chase",751
"397","Digital_Video_Download",1,"cheap",1806
"398","Digital_Video_Download",1,"cheat",311
"399","Digital_Video_Download",1,"check",1829
"400","Digital_Video_Download",1,"cheer",234
"401","Digital_Video_Download",1,"cheesi",2166
"402","Digital_Video_Download",1,"chef",73
"403","Digital_Video_Download",1,"chemistri",877
"404","Digital_Video_Download",1,"chevi",13
"405","Digital_Video_Download",1,"chick",600
"406","Digital_Video_Download",1,"child",2096
"407","Digital_Video_Download",1,"childhood",311
"408","Digital_Video_Download",1,"children",3372
"409","Digital_Video_Download",1,"chill",126
"410","Digital_Video_Download",1,"china",96
"411","Digital_Video_Download",1,"chines",343
"412","Digital_Video_Download",1,"choic",1454
"413","Digital_Video_Download",1,"choos",886
"414","Digital_Video_Download",1,"chose",689
"415","Digital_Video_Download",1,"chosen",284
"416","Digital_Video_Download",1,"chris",598
"417","Digital_Video_Download",1,"christ",347
"418","Digital_Video_Download",1,"christi",7
"419","Digital_Video_Download",1,"christian",3089
"420","Digital_Video_Download",1,"christma",705
"421","Digital_Video_Download",1,"christoph",178
"422","Digital_Video_Download",1,"chuck",8
"423","Digital_Video_Download",1,"chuckl",43
"424","Digital_Video_Download",1,"church",762
"425","Digital_Video_Download",1,"cia",167
"426","Digital_Video_Download",1,"cinderella",11
"427","Digital_Video_Download",1,"cinema",406
"428","Digital_Video_Download",1,"cinemat",355
"429","Digital_Video_Download",1,"cinematographi",1043
"430","Digital_Video_Download",1,"circumst",246
"431","Digital_Video_Download",1,"cirqu",8
"432","Digital_Video_Download",1,"citi",975
"433","Digital_Video_Download",1,"citizen",260
"434","Digital_Video_Download",1,"civil",498
"435","Digital_Video_Download",1,"claim",1224
"436","Digital_Video_Download",1,"clair",48
"437","Digital_Video_Download",1,"clark",25
"438","Digital_Video_Download",1,"class",1524
"439","Digital_Video_Download",1,"classic",1755
"440","Digital_Video_Download",1,"clean",708
"441","Digital_Video_Download",1,"clever",867
"442","Digital_Video_Download",1,"clich",1861
"443","Digital_Video_Download",1,"click",568
"444","Digital_Video_Download",1,"cliff",168
"445","Digital_Video_Download",1,"cliffhang",10
"446","Digital_Video_Download",1,"climax",157
"447","Digital_Video_Download",1,"clint",85
"448","Digital_Video_Download",1,"clip",806
"449","Digital_Video_Download",1,"clone",47
"450","Digital_Video_Download",1,"clooney",135
"451","Digital_Video_Download",1,"close",2718
"452","Digital_Video_Download",1,"closer",215
"453","Digital_Video_Download",1,"cloth",739
"454","Digital_Video_Download",1,"clown",96
"455","Digital_Video_Download",1,"club",418
"456","Digital_Video_Download",1,"clue",588
"457","Digital_Video_Download",1,"coach",45
"458","Digital_Video_Download",1,"code",158
"459","Digital_Video_Download",1,"cold",439
"460","Digital_Video_Download",1,"colin",199
"461","Digital_Video_Download",1,"collect",697
"462","Digital_Video_Download",1,"colleg",877
"463","Digital_Video_Download",1,"color",873
"464","Digital_Video_Download",1,"columbus",50
"465","Digital_Video_Download",1,"combat",149
"466","Digital_Video_Download",1,"combin",569
"467","Digital_Video_Download",1,"come",1396
"468","Digital_Video_Download",1,"comed",413
"469","Digital_Video_Download",1,"comedi",4971
"470","Digital_Video_Download",1,"comedian",405
"471","Digital_Video_Download",1,"comfort",228
"472","Digital_Video_Download",1,"comic",1417
"473","Digital_Video_Download",1,"command",360
"474","Digital_Video_Download",1,"comment",1356
"475","Digital_Video_Download",1,"commentari",487
"476","Digital_Video_Download",1,"commerci",1093
"477","Digital_Video_Download",1,"commit",568
"478","Digital_Video_Download",1,"common",845
"479","Digital_Video_Download",1,"communic",264
"480","Digital_Video_Download",1,"communiti",491
"481","Digital_Video_Download",1,"compani",933
"482","Digital_Video_Download",1,"companion",28
"483","Digital_Video_Download",1,"compar",1381
"484","Digital_Video_Download",1,"comparison",456
"485","Digital_Video_Download",1,"compass",124
"486","Digital_Video_Download",1,"compel",789
"487","Digital_Video_Download",1,"compet",314
"488","Digital_Video_Download",1,"competit",222
"489","Digital_Video_Download",1,"complain",507
"490","Digital_Video_Download",1,"complaint",237
"491","Digital_Video_Download",1,"complet",8271
"492","Digital_Video_Download",1,"complex",448
"493","Digital_Video_Download",1,"complic",194
"494","Digital_Video_Download",1,"comput",1636
"495","Digital_Video_Download",1,"con",303
"496","Digital_Video_Download",1,"conan",54
"497","Digital_Video_Download",1,"concept",1754
"498","Digital_Video_Download",1,"concern",538
"499","Digital_Video_Download",1,"concert",48
"500","Digital_Video_Download",1,"conclus",688
"501","Digital_Video_Download",1,"condit",269
"502","Digital_Video_Download",1,"confid",66
"503","Digital_Video_Download",1,"conflict",454
"504","Digital_Video_Download",1,"confront",68
"505","Digital_Video_Download",1,"confus",2403
"506","Digital_Video_Download",1,"connect",2034
"507","Digital_Video_Download",1,"connelli",43
"508","Digital_Video_Download",1,"conneri",7
"509","Digital_Video_Download",1,"consequ",222
"510","Digital_Video_Download",1,"conserv",101
"511","Digital_Video_Download",1,"consid",639
"512","Digital_Video_Download",1,"consist",714
"513","Digital_Video_Download",1,"conspiraci",262
"514","Digital_Video_Download",1,"constant",1534
"515","Digital_Video_Download",1,"construct",91
"516","Digital_Video_Download",1,"consum",132
"517","Digital_Video_Download",1,"contact",301
"518","Digital_Video_Download",1,"contemporari",107
"519","Digital_Video_Download",1,"content",2437
"520","Digital_Video_Download",1,"contest",30
"521","Digital_Video_Download",1,"context",380
"522","Digital_Video_Download",1,"continu",2940
"523","Digital_Video_Download",1,"contrast",181
"524","Digital_Video_Download",1,"contribut",280
"525","Digital_Video_Download",1,"contriv",882
"526","Digital_Video_Download",1,"control",925
"527","Digital_Video_Download",1,"controversi",20
"528","Digital_Video_Download",1,"conveni",171
"529","Digital_Video_Download",1,"convers",729
"530","Digital_Video_Download",1,"convey",283
"531","Digital_Video_Download",1,"convict",78
"532","Digital_Video_Download",1,"convinc",908
"533","Digital_Video_Download",1,"convolut",28
"534","Digital_Video_Download",1,"cook",305
"535","Digital_Video_Download",1,"cool",1635
"536","Digital_Video_Download",1,"cooper",138
"537","Digital_Video_Download",1,"cop",1084
"538","Digital_Video_Download",1,"copi",1277
"539","Digital_Video_Download",1,"core",318
"540","Digital_Video_Download",1,"corni",806
"541","Digital_Video_Download",1,"corpor",385
"542","Digital_Video_Download",1,"correct",1134
"543","Digital_Video_Download",1,"corrupt",348
"544","Digital_Video_Download",1,"cost",1394
"545","Digital_Video_Download",1,"costner",99
"546","Digital_Video_Download",1,"costum",966
"547","Digital_Video_Download",1,"could'v",61
"548","Digital_Video_Download",1,"count",656
"549","Digital_Video_Download",1,"countri",1344
"550","Digital_Video_Download",1,"coupl",2682
"551","Digital_Video_Download",1,"courag",105
"552","Digital_Video_Download",1,"court",174
"553","Digital_Video_Download",1,"cover",1754
"554","Digital_Video_Download",1,"cowboy",52
"555","Digital_Video_Download",1,"crack",361
"556","Digital_Video_Download",1,"craft",265
"557","Digital_Video_Download",1,"craig",70
"558","Digital_Video_Download",1,"cranston",6
"559","Digital_Video_Download",1,"crap",4502
"560","Digital_Video_Download",1,"crappi",84
"561","Digital_Video_Download",1,"crash",590
"562","Digital_Video_Download",1,"crazi",1242
"563","Digital_Video_Download",1,"creat",2208
"564","Digital_Video_Download",1,"creation",273
"565","Digital_Video_Download",1,"creativ",971
"566","Digital_Video_Download",1,"creator",561
"567","Digital_Video_Download",1,"creatur",691
"568","Digital_Video_Download",1,"credibl",496
"569","Digital_Video_Download",1,"credit",1792
"570","Digital_Video_Download",1,"creepi",1055
"571","Digital_Video_Download",1,"crew",737
"572","Digital_Video_Download",1,"cri",795
"573","Digital_Video_Download",1,"crime",899
"574","Digital_Video_Download",1,"crimin",501
"575","Digital_Video_Download",1,"cring",307
"576","Digital_Video_Download",1,"crisi",41
"577","Digital_Video_Download",1,"critic",1098
"578","Digital_Video_Download",1,"cross",654
"579","Digital_Video_Download",1,"crow",327
"580","Digital_Video_Download",1,"crowd",440
"581","Digital_Video_Download",1,"crude",1240
"582","Digital_Video_Download",1,"cruis",623
"583","Digital_Video_Download",1,"crystal",18
"584","Digital_Video_Download",1,"cult",473
"585","Digital_Video_Download",1,"cultur",1082
"586","Digital_Video_Download",1,"cumberbatch",34
"587","Digital_Video_Download",1,"cup",679
"588","Digital_Video_Download",1,"curios",20
"589","Digital_Video_Download",1,"curious",394
"590","Digital_Video_Download",1,"current",542
"591","Digital_Video_Download",1,"curs",745
"592","Digital_Video_Download",1,"cusack",26
"593","Digital_Video_Download",1,"custom",1163
"594","Digital_Video_Download",1,"cut",2605
"595","Digital_Video_Download",1,"cute",1148
"596","Digital_Video_Download",1,"dad",727
"597","Digital_Video_Download",1,"daili",200
"598","Digital_Video_Download",1,"dakota",29
"599","Digital_Video_Download",1,"damag",386
"600","Digital_Video_Download",1,"damn",533
"601","Digital_Video_Download",1,"damon",182
"602","Digital_Video_Download",1,"danc",1086
"603","Digital_Video_Download",1,"dancer",39
"604","Digital_Video_Download",1,"danger",573
"605","Digital_Video_Download",1,"daniel",254
"606","Digital_Video_Download",1,"danni",191
"607","Digital_Video_Download",1,"dare",159
"608","Digital_Video_Download",1,"dark",3249
"609","Digital_Video_Download",1,"darker",77
"610","Digital_Video_Download",1,"darn",26
"611","Digital_Video_Download",1,"date",1397
"612","Digital_Video_Download",1,"daughter",2167
"613","Digital_Video_Download",1,"dave",25
"614","Digital_Video_Download",1,"davi",28
"615","Digital_Video_Download",1,"david",557
"616","Digital_Video_Download",1,"dawn",42
"617","Digital_Video_Download",1,"day",5528
"618","Digital_Video_Download",1,"dc",179
"619","Digital_Video_Download",1,"de",355
"620","Digital_Video_Download",1,"dead",2492
"621","Digital_Video_Download",1,"deadwood",42
"622","Digital_Video_Download",1,"deal",1355
"623","Digital_Video_Download",1,"dean",110
"624","Digital_Video_Download",1,"death",1871
"625","Digital_Video_Download",1,"debat",118
"626","Digital_Video_Download",1,"decad",476
"627","Digital_Video_Download",1,"decent",2072
"628","Digital_Video_Download",1,"decid",3177
"629","Digital_Video_Download",1,"decis",843
"630","Digital_Video_Download",1,"dedic",159
"631","Digital_Video_Download",1,"deep",841
"632","Digital_Video_Download",1,"deeper",212
"633","Digital_Video_Download",1,"deepli",280
"634","Digital_Video_Download",1,"def",38
"635","Digital_Video_Download",1,"defend",39
"636","Digital_Video_Download",1,"defin",260
"637","Digital_Video_Download",1,"definit",466
"638","Digital_Video_Download",1,"degre",369
"639","Digital_Video_Download",1,"delet",72
"640","Digital_Video_Download",1,"delight",177
"641","Digital_Video_Download",1,"deliv",1216
"642","Digital_Video_Download",1,"deliveri",439
"643","Digital_Video_Download",1,"demand",764
"644","Digital_Video_Download",1,"democrat",81
"645","Digital_Video_Download",1,"demon",687
"646","Digital_Video_Download",1,"demonstr",310
"647","Digital_Video_Download",1,"dench",5
"648","Digital_Video_Download",1,"denzel",241
